rainfall,temperature,humidity,wind_speed,risk_label
3774.3,23.591598044579026,100.0,11.589852688941951,Moderate Risk
2531.0,24.24033168364715,99.75311847055573,8.666068999774552,Moderate Risk
2773.6,16.366786011189404,90.17055833478233,13.843675237755248,Moderate Risk
3215.3,21.549714434535318,93.12819130928963,14.009897752191863,Moderate Risk
2790.9,17.146773319090713,95.11774721565519,13.820174286760365,Moderate Risk
2779.5,24.250838414969806,88.0103477216249,13.773171215587574,Moderate Risk
3335.3,22.957882316029615,97.2646071754357,22.3527209804997,High Risk
3278.0,15.327270726593158,85.90033195606051,10.185987899742653,Moderate Risk
3266.2,22.52250451697729,96.30745087298345,8.670827857203294,Moderate Risk
2495.6,24.17312370774599,89.87688066466889,14.32746383389216,Moderate Risk
3433.2,21.12224063997796,90.5315027831998,15.077065669568746,Moderate Risk
4155.3,21.810671930615786,100.0,17.13820360918985,Moderate Risk
3281.6,17.610447535988516,93.95968514017233,16.27431573351867,Moderate Risk
3604.0,15.0,92.96451057435834,19.750647418870024,Moderate Risk
3434.4,15.0,100.0,11.157989205514852,Moderate Risk
2707.0,18.20175886013825,82.82231278076053,12.005512973095177,Moderate Risk
3348.9,17.94709316234358,100.0,16.63195044330896,Moderate Risk
2287.4,24.927607899266576,75.78926427526504,14.15939078706168,Normal
3068.8,20.762763197320076,90.66805751842745,21.764348650865156,High Risk
2520.5,25.706232996144095,85.95681496800766,15.775445246674934,Moderate Risk
2274.9,23.677507567511626,80.24217646072005,13.108634212341169,Normal
3616.7,22.730636308629265,84.31407908971943,14.353359407838683,Moderate Risk
2316.6,22.358372667048176,69.64005007924487,11.370463775176274,Normal
2596.8,32.89667666635847,90.71527987832653,11.72189153112868,Moderate Risk
2036.0,27.322669391060025,72.87624062212096,13.791700885541282,Normal
2389.2,19.62536977433487,75.63014957782862,13.935659003424158,Normal
2451.8,18.45743000775555,69.99474121127355,9.551051287473461,Normal
2545.7,24.201389660972744,73.79044276312653,11.954628926062036,Moderate Risk
2335.5,22.428648858696594,62.75061088030442,15.111642660354262,Normal
2259.6,26.558001976368367,76.84975425038773,13.699987064922176,Normal
3020.7,21.789450498294183,85.55749935535162,16.989600514704975,Moderate Risk
2244.4,23.486684349372506,69.67396353878415,14.177765130171789,Normal
1749.9,22.86332512772638,68.62001259865639,16.585292203826576,Normal
2855.7,15.0,90.5067650468219,14.220129191473111,Moderate Risk
2193.7,22.245440191731916,93.30725012434623,11.455931606387907,Moderate Risk
3440.3,21.22409517729389,85.24326597682763,13.004734876599317,Moderate Risk
2042.9,25.641874976520814,83.32338167973751,12.63516170796247,Normal
2403.2,18.001044885152048,87.8381458214539,6.513887955674747,Moderate Risk
2767.5,21.85522370340473,79.8922580849864,13.903466327835197,Moderate Risk
2498.6,24.048269518915344,83.26922097002158,13.085480420235967,Normal
2952.1,16.704070255195468,85.54060067196575,10.936254105814825,Moderate Risk
2544.7,22.89140042378211,83.89717531001658,11.310202484032011,Moderate Risk
2664.1,21.912334873784,96.47471477390307,15.588972590444724,Moderate Risk
2790.6,16.475118808677507,91.3548498610505,14.978801913891555,Moderate Risk
2663.4,23.11414944139313,88.45886698586753,14.24003166778865,Moderate Risk
2521.1,24.637638105472938,78.5758587736962,14.898375935129401,Moderate Risk
2277.8,27.943204972701103,66.09088001393866,13.647216097180104,Normal
2377.0,27.330208208139613,77.94892098234341,17.215254355241612,Normal
2887.3,15.052822528171633,97.77453190557799,14.993287545110947,Moderate Risk
3096.2,15.767699840339507,79.38599048061614,10.15036065854375,Moderate Risk
2743.5,23.342641068834638,77.28428505458643,18.6900565612899,Moderate Risk
2760.5,23.252643803648834,87.01847522320587,14.210020801986538,Moderate Risk
2343.8,25.34119074522419,71.18609505455524,11.450238807614797,Normal
3165.1,34.585425962618885,86.41147908974496,11.023461511781608,Moderate Risk
2601.1,24.27806204277267,79.96287801284124,14.461409329540803,Moderate Risk
2519.9,26.942762560722397,71.07339409981213,13.373150651743542,Moderate Risk
3106.8,23.282007053972812,83.98702523026905,20.864107024763893,High Risk
2344.2,25.884565005223195,84.69742333429846,12.413278157999518,Normal
2623.6,20.620923021438614,73.26770840881895,11.279857630952598,Moderate Risk
2999.7,23.03737688197307,77.2120229240413,17.053388654707785,Moderate Risk
2261.9,20.599199141849713,72.65813349706218,16.15017901148383,Normal
2440.6,21.849725573039965,86.53231068674543,13.812954102830584,Moderate Risk
2691.4,19.601545808683586,83.28129220269155,16.23840447635806,Moderate Risk
2550.5,22.574996557545294,78.79168470840838,12.770271971106618,Moderate Risk
2511.7,31.700134266694036,82.21653704679152,14.300595303027741,Moderate Risk
2793.1,15.0,72.58600720378945,17.954639314358438,Moderate Risk
2634.3,24.57354076149805,87.86264523020026,15.344288335397843,Moderate Risk
2953.8,15.0,92.29748025122916,13.006843351668792,Moderate Risk
2550.7,20.358772536842267,79.23719887390088,17.76508763777845,Moderate Risk
2800.1,25.355302387869465,94.71572942770466,7.146767214958796,Moderate Risk
2888.7,20.813620076381852,79.12503120837569,20.510553267599136,High Risk
2339.1,18.993520888282777,88.00827194602856,8.379456048661128,Moderate Risk
3074.9,16.764285162960125,92.48428265809534,12.506388192349778,Moderate Risk
2678.4,24.3263909957387,81.94757928097461,14.547247394414793,Moderate Risk
2671.3,18.722033473131454,84.36267758372018,13.080224654482182,Moderate Risk
2324.6,24.2428343583279,77.8852152068458,16.320233120079664,Normal
2786.5,21.249787359615258,96.2039298380084,11.353823477502631,Moderate Risk
2401.6,20.385598609576732,71.41323364689856,14.223967119115857,Normal
2451.6,31.317776357301305,74.75984608682721,11.666363705340737,Normal
2709.5,23.988176089272045,93.44875646991316,14.488756271345583,Moderate Risk
2677.0,15.0,79.8523871851958,13.617016553939704,Moderate Risk
2703.7,22.22731725907771,92.2659312853194,13.905806958048933,Moderate Risk
2524.3,19.73135414092645,95.66715453073635,11.807558835940299,Moderate Risk
2665.7,25.081233339184898,81.21397311780026,12.419808149711752,Moderate Risk
2679.5,18.432417046269197,90.10923194593578,14.509150875415614,Moderate Risk
2643.3,21.3245542341324,74.82546174928115,16.513146517268133,Moderate Risk
3185.4,21.09294911592183,99.12786638454247,12.527828664073123,Moderate Risk
2983.4,23.546020776680486,91.31872522122747,12.000697366281269,Moderate Risk
2392.4,18.236814371776894,83.65763959061506,15.317380497015511,Normal
2613.8,20.592995056636205,78.39875675705017,13.690154987493598,Moderate Risk
2851.3,18.84371875535617,74.23299934212929,16.44216106862452,Moderate Risk
2559.9,19.58718306970515,86.69101651799603,10.627275026553225,Moderate Risk
2859.1,27.76631696112439,71.14444144683104,8.703683223729708,Moderate Risk
2761.2,22.813926843843824,83.48119606205972,12.442987754520997,Moderate Risk
2802.9,15.94196418265982,94.24445493135975,11.389942172204952,Moderate Risk
2257.2,27.385447788219103,79.1551818869843,12.5256347997591,Normal
2626.4,30.356624788050535,99.36007449165184,11.355464357188831,Moderate Risk
2535.8,26.450861042204586,90.46420655398752,14.971717520676012,Moderate Risk
2342.2,17.21152013618395,73.80547956006205,13.258882546065784,Normal
2195.3,22.086563708534992,76.80684037214485,12.657090162988368,Normal
2295.9,28.58814459674649,77.88603437964451,13.763903675322831,Normal
2511.8,19.610322137524875,69.20591922656433,14.575198610569894,Moderate Risk
2729.6,23.127277712584913,77.97014200145851,14.010279335301746,Moderate Risk
2398.9,26.104036213717343,75.49557941082779,14.954135404564274,Normal
2789.3,17.34577811368767,70.19856931048585,12.459367931855912,Moderate Risk
2123.4,24.144898575752798,75.76994774601314,17.04125377996165,Normal
2530.8,15.0,80.18742524277567,12.846387849894395,Moderate Risk
2332.2,19.24144943466284,65.4868487895074,9.599685919637288,Normal
3048.4,18.747727394427358,94.04036958888533,14.942553404308653,Moderate Risk
2315.1,18.433367272140604,84.31198195752768,10.617458552657544,Normal
2379.1,29.63414521572654,81.46794249758578,15.047003603526626,Normal
2672.1,15.918934488157468,81.94245459832824,20.4374833947938,High Risk
3403.5,16.222322053212068,100.0,13.494617058659783,Moderate Risk
2270.6,24.169962309144363,83.28509621714686,13.910116999671954,Normal
1956.0,30.985093156264462,75.0592285577575,7.426149900552785,Normal
2616.6,16.173551395282246,77.01310199652191,14.379049021657375,Moderate Risk
2011.9,29.59315500861984,75.7444727907561,10.270191933934264,Normal
2188.5,24.098432244078346,86.03884520660382,11.267496144696553,Moderate Risk
2289.2,19.627965395808197,73.38030086443949,9.819807197147181,Normal
2079.3,26.45191389705308,91.43851471305945,14.969120344830873,Moderate Risk
2382.2,23.88523878229388,75.49828586145026,16.757246405753122,Normal
2620.0,19.49913249136482,83.92592277338775,14.217488977308856,Moderate Risk
3157.0,19.494208339960075,87.23678189861599,13.048386550659506,Moderate Risk
2801.6,19.45074561255296,88.47950002069541,19.08556910831159,Moderate Risk
2592.8,22.490069381004993,69.27555979225113,11.504102950069363,Moderate Risk
2921.4,23.041522698084187,84.32166560946622,8.749236433551017,Moderate Risk
3261.7,25.03556726458141,85.62469706387813,16.545167029871205,Moderate Risk
2682.1,16.638238004692603,85.78437344980499,11.117342645742117,Moderate Risk
2771.2,29.676133498625063,94.14224567073792,16.799826380497525,Moderate Risk
2838.0,15.0,92.46804949691641,12.802586909979743,Moderate Risk
2259.8,23.093859619857668,58.69005844646219,15.072806388299256,Normal
2879.2,22.957268825938307,100.0,18.770834372989807,Moderate Risk
2121.3,25.51746747094013,77.71723952496696,8.618090072804502,Normal
2886.1,18.078701920717624,81.88967354272266,13.532188607322784,Moderate Risk
2466.9,21.833010998570902,82.37202335192754,12.917986782028809,Normal
2372.2,21.166996261364673,80.9461852466882,18.49065395710303,Normal
2803.1,18.627040972223156,81.38354359772083,12.516185179511996,Moderate Risk
2594.2,25.427408388084103,84.82000000540327,11.917155578819646,Moderate Risk
2487.0,23.993061943860187,76.59022169903754,14.989755060000759,Normal
2178.4,21.33636161895738,73.0717707251465,10.978980489534955,Normal
2392.7,26.634899501733003,74.38810024729266,13.756910982026183,Normal
2434.1,24.05869808350644,69.10696301541611,8.589721070428954,Normal
2994.3,23.27994847535584,91.07169176172307,20.808656494336457,High Risk
2468.3,25.177015367694445,85.82072882546404,9.04087230907179,Moderate Risk
1898.6,22.19101995631171,75.7624021019443,11.061741888029376,Normal
2752.8,18.99527583921212,92.43940202108188,14.486223559140383,Moderate Risk
2339.7,26.290674420493048,81.58972168011896,19.35106440307039,Normal
2068.2,27.10048106173386,70.20819601426477,8.937129323868447,Normal
2711.5,21.35889362414341,91.90897758211618,19.585112406436252,Moderate Risk
1743.4,26.752309533235128,58.19652634793119,14.391530463306069,Normal
2609.4,27.0636595831537,76.28462893990017,15.50061930660307,Moderate Risk
1816.4,23.551714444656678,62.55973276194738,8.9557656056128,Normal
2206.1,26.15788952468015,85.40878180644782,15.39842372611422,Moderate Risk
2470.9,21.836729390264424,88.72397477978728,11.593873466073934,Moderate Risk
2168.4,23.28727518709112,80.03844189635996,16.94931709292857,Normal
2175.0,28.52010740794876,84.82543892169437,10.100147246010135,Normal
2230.7,27.14816539595212,70.14407107403743,12.978524516631749,Normal
2519.8,25.655038544002554,84.78542762555452,11.928180735960487,Moderate Risk
2527.6,27.583915228617318,81.12527123960135,10.170097779385681,Moderate Risk
2514.4,22.512015366531035,88.68172349774598,16.126959450723742,Moderate Risk
2121.7,27.119311885179854,74.43987280624908,14.4143762422289,Normal
2319.3,22.162432973626178,75.57545689271936,16.89803059670299,Normal
2308.7,24.753165409953766,82.80560148182124,7.826708008708832,Normal
2267.9,23.13992778252926,84.80768667086319,16.611845440356465,Normal
2479.8,22.988983859970872,75.9832384412256,20.856346716070682,High Risk
2308.8,25.836628101747653,77.991394629181,11.294743399135825,Normal
2613.2,18.66111726706611,75.08580826420011,19.409112502993576,Moderate Risk
2529.2,30.723549102741842,62.16884519338982,12.35551618382052,Moderate Risk
2819.9,16.876430474001193,88.60201038464317,9.763104120649412,Moderate Risk
2555.0,17.368245548849075,87.45457618337039,12.62676933944628,Moderate Risk
2222.2,28.521443494000273,79.13320113936047,16.11594523635916,Normal
3013.3,23.10015077585174,74.62517292463173,12.637137219672073,Moderate Risk
2047.9,27.25697926820862,71.32487122605487,11.231317356313873,Normal
2375.8,25.63438203705712,61.849884586258014,15.056284963546238,Normal
2638.2,21.760012908612342,94.92760886123348,13.491513683549051,Moderate Risk
2462.6,19.097982514056675,72.35489667638863,16.141202190793557,Normal
2685.5,21.875718232774904,94.8015622090125,14.65182195560834,Moderate Risk
2701.7,18.782853153951557,92.5952904828065,15.371209291988052,Moderate Risk
2447.5,26.662978933671003,73.58694384637816,11.850763109238043,Normal
2463.2,22.095770473991447,71.99105372319137,13.920859492757845,Normal
2887.5,17.260511212829954,90.9279617310907,11.393547649578865,Moderate Risk
2472.4,21.352456633388023,74.45207436920211,17.605300867510167,Normal
2859.4,22.354725817102498,88.47654380393233,12.531842516214725,Moderate Risk
2487.4,20.3081017887841,77.59404594021133,16.676542462648168,Normal
2461.1,19.40561841773427,66.76906601760827,12.543512450384737,Normal
2761.7,22.16624884596765,68.18458918033767,14.840997032271963,Moderate Risk
2451.8,23.72086628443489,82.67680732129013,12.524439680661231,Normal
3040.8,17.76822729851548,86.18753802935501,11.254013706495913,Moderate Risk
2543.3,20.399346777526706,77.96361479802027,9.252718837184096,Moderate Risk
2917.1,21.342699749430544,94.18524404608362,10.717360857555954,Moderate Risk
2741.6,15.499662634010704,95.08087154639288,13.443940107018902,Moderate Risk
2971.6,15.0,87.3463088957722,14.772970869819986,Moderate Risk
2608.3,19.084723114990258,80.74687701138777,17.04147127318312,Moderate Risk
2526.7,21.512711393152614,86.11281093157774,12.240727620609453,Moderate Risk
2966.2,21.412630262392017,78.58118210907007,11.486451040531811,Moderate Risk
2680.9,27.49692486779821,86.46689110464825,9.720522308658527,Moderate Risk
2427.9,26.29113849280808,84.88008777457723,15.302857520378979,Normal
2877.3,19.97374588014629,93.39684166734105,19.24958354598803,Moderate Risk
3051.9,19.664435168389243,75.37097837998029,18.657990803868863,Moderate Risk
3036.2,15.808882541448767,84.5124911748618,16.357131577775046,Moderate Risk
3210.2,18.87494745603044,86.4772273107456,17.48596328513613,Moderate Risk
2822.1,19.734865444319446,87.8340956352737,19.116871339128025,Moderate Risk
2976.3,21.409374241352356,93.45095663814388,15.37924438425043,Moderate Risk
2423.0,19.576076225790707,92.35701659290118,15.430055694739181,Moderate Risk
2609.3,24.030886056964686,79.52860949038876,12.246648414444003,Moderate Risk
2810.9,27.07645565201031,82.86775334685962,9.722869887435728,Moderate Risk
2661.6,21.25695940617257,93.55737615102997,12.034786631834606,Moderate Risk
2905.1,22.081346888395764,90.79094884157577,14.7431895510627,Moderate Risk
2865.0,23.43557596684445,97.8912120895038,14.145689450837242,Moderate Risk
3022.7,18.281618112456655,92.68815735741202,20.497857564566182,High Risk
2303.9,24.376869927241668,69.14140038362717,13.638164836106538,Normal
1968.6,25.20736960312718,62.14497316177755,15.266530332076933,Normal
2327.6,23.75270439419533,66.38123534086189,11.26543494193772,Normal
1799.9,22.90846086457813,75.29474801140113,11.476639009370965,Normal
1901.2,25.59204069703577,81.19544125136274,8.181310421662989,Normal
1822.5,27.8794931649818,85.16989713109105,10.281015961370283,Moderate Risk
2970.0,25.954574431180166,96.24484265858592,16.50061084075793,Moderate Risk
2328.7,27.193583304340827,88.11437528694655,12.347347207849067,Moderate Risk
2031.0,33.457729830046226,69.20986933877052,15.759149193025035,Normal
2478.6,19.5376097484478,72.05867346604914,14.652428511701817,Normal
2229.9,27.339782546882713,83.96563465934042,11.525638805086775,Normal
2110.0,25.183368022953406,78.50811268458186,19.43622392469421,Normal
3610.0,25.70921173287069,100.0,17.88562262719419,Moderate Risk
4316.2,15.0,100.0,20.960002909115914,High Risk
3080.7,16.237612631276896,93.93048385966564,13.934705713699302,Moderate Risk
1353.8,25.833429418223915,72.83386821216182,13.124465104817366,Normal
2105.8,15.975417102760769,85.45655134520231,14.73004697745506,Moderate Risk
2329.6,21.248979913276955,83.18042948538944,13.926475911726742,Normal
2209.7,20.91496935378521,83.59475631383675,5.626884565243527,Normal
2651.4,22.344575145904834,88.3025004193982,14.418090715901672,Moderate Risk
2358.5,24.574523903108638,75.61897547705638,16.324380143279924,Normal
2150.8,31.750683356863544,81.89918406597178,14.26744249908319,Normal
1749.2,30.0556953527442,57.997372782459244,13.718849959021075,Normal
2305.0,21.16738537735039,86.84779908503373,7.424229198127444,Moderate Risk
2072.2,21.04534131460657,64.98048314853838,9.885968121308158,Normal
2027.5,26.830176686026025,76.07809296102452,14.221739560120984,Normal
2588.0,16.779067171917433,76.37210166592405,13.707816497027343,Moderate Risk
2454.0,30.055835063417415,85.32711186459542,16.335000340398707,Moderate Risk
2105.3,29.19126048288515,74.81693152591006,12.112733067895052,Normal
2342.3,21.41179739158118,66.28028566802666,13.96013892668811,Normal
2361.3,16.34096188363649,82.72059704814784,13.64712272579388,Normal
2820.2,26.31448949666165,82.37996711867164,10.74717179049533,Moderate Risk
2359.0,22.746840618989527,86.36584043317362,6.591292673382424,Moderate Risk
2582.3,27.039765247893847,83.04893884320859,14.13302907639023,Moderate Risk
2851.9,15.0,90.69503454977097,13.412508291905102,Moderate Risk
2221.4,21.49549990818491,69.36278169321164,11.157474873699494,Normal
